,question,answer,url,label
19708,"노령견 슬개골 탈구 및 십자인대 파열 어제 저녁 강아지가 산책을 하다 10cm 정도의 보도블럭 밑으로 폴짝 뛰어내리면서 다리에 힘을 주지 못하고 오늘 지금 12시까지 제대로 걷지를 못합니다. 슬개골탈구는 원래 있었으나 노령견인 이유로 수술을 받지 않고 있었습니다. 아까 낮에 동물병원에 갔을 때 슬개골탈구와 더불어 십자인대도 약간 파열됐다는 소리를 들었고 수술을 권하셨지만 이 역시 나이가 있어 마취에서 깨어나지 않을까봐, 회복이 제대로 되지 않을까봐 걱정입니다. 그래서 일단은 진통제 주사와 약을 처방 받고 최대한 걷지 못하게 하라고 하셔서 눕혀놓고 있습니다. 자존심인지 밑에 힘이 안들어가는지 민망한지는 몰라도 사람이 받쳐주면 대소변을 보지 않습니다. 꼭 깨끔발로라도 스스로 패드에 걸어가야만 대소변을 봅니다. 아까는 대변을 보다가 다리에 힘이 풀려 대변 위에 주저 앉아버렸습니다. 가장 걱정인건 앞으로도 이렇게 걷지 못하는지입니다. 마사지나 관절 영양제 체중조절등으로 노력하면 다시 걸을 수 있을까요?", 노령의 강아지에서 정형외과적 수술은 많이 부담스러울 수 있습니다. 수술을 하지 않고 나을 수 있는지 여쭈는 질문엔 어쩌면 미리 원하는 답을 기대하는 심리가  엿보입니다.  하지만 의학은 추정이나 기대보단 현 증상에서 개선될 수 있는 처치를 1차 원칙으로 합니다.  또한 정형외과적 손상이라면 보조적 요법을 통한  회복은 어려워 보입니다. 나이가 많다고 해서 절대적으로 마취등의 위험이 높아지진 않습니다.  가까운 병원에서 충분한 상담과 검사를 통해 적절한 치료를 아이에게 해주시길 바랍니다. 감사합니다.   ,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=336004648
",강아지/다리 질환/슬개골탈구 및 십자인대 파열
4675,강아지 파보바이러스 관련질문 생후 3개월된 강아지가 파보바이러스에 걸려서 병원에 입원을 했는데  설사에 피도 묻어나오고 했는데 설사는 일단 잡혔다고 하는데 오늘 갑자기 기력이 떨어졌다고 합니다..  설사는 일단 잡혔다고 하는데 이러면 일단은 안심해도 되는 상황인가요..?  기력은 좀 떨어졌는데 그냥 사료를 주면 먹지않고 닭가슴살이랑 뭐 섞어서 주면 먹는다고는 합니다..  걱정되서 오늘 병원에 갔다왔는데 잘 걸어다니고 눈은 잘뜨고 있는데 강아지가 좀 축 쳐져있는 느낌이였습니다..  그렇다고 아예 오늘내일 할 정도로 보이지는 않았구요..  이런 상황에서 일단은 안심해도 되는 상황인가요?,"래도 아이가 잘 버텨주고 있나보네요. 보호자님들 입장에서... 현재 이정도 상황이 안심할 단계인지 물었을때, 전문가들이 괜찮다고 얘기해주길 바라실겁니다. 하지만.. 아직 게임이 끝난 것은 아니니, 끝까지 방심하지 마시라고 말씀드려야 할 것같네요. 분명 현재 상황은 최악의 상황은 아니고  충분히 긍정적인 생각을 해볼 수 있는 것은 맞습니다. 어린 강아지에서 파보장염 감염은 너무나 치명적이고  전신 컨디션이 쉽게 악화되는 경우가 많습니다. 그래서, 정상 식이급여가 가능할 때까진 방심하시면 안됩니다. 중간중간 혈액검사도 해봐야하고, 정상화되는 과정이 납득될 수 있도록 다른 객관적인 검사 결과도 확인해 봐야  정확한 퇴원시점을 논해볼 수 있습니다. 마지막까지 최선을 다해주실 것을 당부드리며~ 아이가 꼭 이 난관을 이겨내고 완쾌할 수 있기를 기원합니다. 감사합니다. 안녕히 계세요.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=388708275
",강아지/내장질환/파보바이러스
15760,강아지 한달에 한번 먹이는 심장사상충 약을 까먹고 저번달에 안먹였는데요 겨울이라 괜찮다고들하는데 그럼 다시 시작하려면 새로운 날을 정해서 먹이나요? 아니면 항상 해왔던 날짜로 다시 먹이나요? 겨울은 정말 안먹여도 되나요?,강아지 관리 때문에 걱정이 많으시죠? 심장사상충은 주로 모기가 전파하기 때문에 겨울동안에는 사상충을 거르시는 분들이 있습니다. 겨울에는 거르셔도 상관 없구요. 그대신 봄에 사상충 예방을 시작하실때 혹시 모르니 사상충이 걸려 있는지 검사를 하시고 예방을 하시는게 좋습니다. 혹시라도 감염이 되었다면 예방으로는 치료가 안되기 때문 입니다. 강아지의 건강을 기원 합니다. 감사 합니다.  ,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=296404260
",강아지/기타질환/심장사상충 예방약 재설정
17090,강아지 배에 혹같은게 있어요 몇개월전에 좀 배보다 아래에 혹같은게 있길래 만져봤더니 콩알만해서 놔뒀는데 오늘보니 탁구공보다 좀작게 커졌네요ㅠㅠㅠ 어떻게 해야하는거죠ㅠ,사진상으로 봤을때는 유선에 생긴 종괴로 보이는데요.. 자세한건 병원에 내원해서 검진을 받아보시는게 좋겠습니다.감사합니다,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=273080061
",강아지/피부질환/종양
5515,개가 기침을 너무 많이해요 저희 개는 진돚개에 시골개라서 들에서 키우는 묶어서 키우는 개입니다. 일주일에 한번씩은 꼭 산책을 시키곤 하는데요. 개가 2월달부터 계속 기침을해서 병원에서 증상과동영상을 보여드린 뒤 약을 타서 먹였지만 소용이없고요. 지금까지 기침을 계속해서요 어떻게 해야될까요ㅠ제발 알려주세요.오랫동안 잘 키우고 싶어요.,"단  야외견은 병원성 미생물 감염여부를 먼저 확인해야 합니다. 바깥 환경으로부터 접촉 가능한 모든 미생물 감염 여부를 알 수는 없지만, 그에대한 예방 및 관리 처치가 불완전했다면  더더욱 최우선 순위로 감별이되어야 합니다. - 광견병 예방접종 - 4~5종 예방접종 - 독감예방접종 - 인플루엔자 예방접종 - 내 / 외부 기생충 - 심장사상충 크게 봤을때, 위의 6가지 미생물들은 강아지에서 호흡곤란, 기침 등을 유발할 수 있는 병원체가 맞습니다. 특히 2살이상의 야외에서 크는 진돗개는 심장사상충 감염여부를 반드시 확인하셔야 합니다. 위의 미생물 감염 관련 검사를 진행하고 이상소견이 없다면, - 흉부 방사선 - 심장 초음파 - CT 촬영  등을 통해 해부 구조학적 감별진단이 지시될 것입니다. 위의 모든 검사들이 인근 동물병원에서 가능한 것은 아닙니다. 진돗개는 매우 예민하고 때에따라 공격적인 성향을 보이기도 합니다. 진료 협조도가 매우 떨어져 진료를 진행하는데 있어서 애로사항이 많습니다. 따라서, 동물병원 수의사 원장님께서 혼자서 모든 것을 진행하기는 어렵습니다. 진료에대한 순응도가 너무 떨어지면, 진정 및 마취제 투여도 고려할 수 있습니다. 그래서,  적어도 인력 4~5인 이상의 전문화된 인력이 진돗개 진료에 참여할 수 있는 대형 동물병원이 추천됩니다. 적어도 4~5인 이상의 스텝이 있어야, 원만하고 효율적인 검사 및 처치가 가능합니다. 환자는 중대형견급이기 때문에, 위의 검사들이 진행된다면 최소 40~50만원 이상의 비용이 소요될 수 있고, 최대 150~200 까지의 비용도 감별진단 검사비용으로 감수하셔야 할 것입니다. 큰 문제없이 빠르고 정확한 진단과 효과적인 처치로 근심이 해결될 수 있기를 기원합니다. 감사합니다. 안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=357119945
",강아지/호흡기질환/기관지염
12400,강아지 생식기 붉은반점 강아지 생식기위에 이런반점이생겼는데 뭐죠.... 아파하지는않고..오줌도 정상이이에요..걱정되네요,"피하 출혈이 발생한것으로 보입니다. 단순 멍이든것이라면 2주정도 지나면 원래색으로 돌아오게 됩니다. 핥지 않는다면 우선 지켜보시고, 통증을 느껴하거나 많이 핥으려고 할 경우엔 동물병원에서 검사 받아보셔야 합니다.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=354471404
",강아지/피부질환/붉은 반점
6733,강아지 안구 파열 증상 우리 강아지가 바닥에 떨어졌는 데 안구 파열 증상이 뭔가요? 그리고 파열이 된다면 어떻게 해야하나요?,"- 각막 천공 - 안구탈출 을 말씀하시는 듯하네요.  두개의 경우, 모두 응급상황입니다. 늦기전에 빨리 동물병원 수의사 선생님과 상담을 받아보셔야 할 것같네요.  감사합니다. 안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=288576743
",강아지/안구질환/안구 파열 증상
15209,갑자기 강아지 혼자서 퀙퀙 거리면서 기침하고 토도 하고 이러고 차에 타거나 그냥 있을때 입을 자꾸 열었다 닫았다 헥 헥 거려요 ! 이때 강아지 산책 나가도 되는건가요 ? 이런 증상 병원가야하나요 ? ,강아지의 이상증상에 걱정이 많으시죠? 보호자분의 설명 만으로 지금 강아지가 어떤 상태인지 진단하기는 어렵습니다. 많은 도움이 되지 못해 죄송합니다. 증상이 지속된다면 질병일 가능성이 높으니 동물병원에 가셔서 검사와 진료를 받아 보시는 것을 권해 드립니다. 강아지의 건강을 기원 합니다. 감사 합니다.,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=305391907
",강아지/호흡기질환/기관지염
8908,저희 강아지가 3일 전부터 갑자기 깨갱거리면서 오른쪽 뒷다리를 절다가 조금 있으면 아무렇지도 않게 걸어다니고 괜찮아지는데 무슨증상일까요? ,상황으로 판단하면 무릎골 탈구일 가능성이 높아 보입니다. 상황이 지속된다면 병원에서 정확한 진단과 적절한 처치 받아보시길 권해드립니다.,"https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=323473493
",강아지/운동기능문제/불균형보행
21051,강아지피부병 강아지가 어제아침에만해도 괜찬앗는데 엄마가 시골에 데려갓거든요 시골가서 산타고나서부터인거같은데 오늘보니까 코주변이 전체적으로 빨개서 살펴봣는데 노란색막 작은종기같은게 엄청여러개 군데군데나잇어요 이게뭐죠ㅠㅠㅠ어제시골갓다와서바로목욕시켜주고햇는데ㅠㅠ," 코주변이 빨갛게 염증이 있네요. 코로 바닥을 파거나 주변 나뭇가지 등에 상처가 나서 염증이 생길 수 있습니다. 진드기 등에 물려서도 염증이 생길 수 있는데, 진드기는 자세히 살펴보면 발견할 수 있습니다. 노란색의 종기같은혹은 사진 상으로 무엇인지 확인이 어렵습니다. 현재 콧등에 염증이 생겼으니 동물병원에 내원해서 치료 받으시고, 노란 종기같은 것도 무엇인지 확인 받아보시길 바랍니다. 감사합니다.   ","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=209273758
",강아지/안구질환/결막염
11203,"[나눈질문1] 어제까지 멀쩡하던 애가 아침에 눈 주 어제까지 멀쩡하던 애가 아침에 눈 주위가 벌겋더니 두시간정도 경과후 저렇게 부어올랐습니다. 어제 먹인건 사료, 배추2쪽, 간식들 뿐 입니다.(이전에도 먹이던 거였으며 알레르기 반응은 없던 것들 입니다.) 2살되는 프렌치불독인데 다래끼인건가요? 눈이 부은거는 처음봐서 질문드립니다","소양감이 상당했을 것같네요.  지금 상황에서 의심해 볼 수 있는 것은 - 얼굴주위 (눈, 귀, 피부 등) 감염 및 염증 - 알러지 반응 / 아토피 등 입니다.  빨리 치료받아야 할 것같네요. 더 시간이 지체되면 안과(각막 / 결막 등)관련 진료도 받아야 할 수 있습니다. 심하면 각막궤양도 생기는 경우가 있습니다.  늦지않게 주사처치나 내복약 처방이 이뤄지면 사전에 예방이 가능하다고 봅니다.  정확한 감별진단을 원하신다면, 정밀검사를 받아보셔야 하구요.  어쨋든 빨리 병원 데려가 보세요. 지금은 감별진단보다 응급처치가 중요한 시점이라고 판단됩니다.  감사합니다. 안녕히 계세요","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=320337457
",강아지/안구질환/결막염
5961,강아지가 오줌을 못싸요 8개월 된 말티즈인데 밥도 잘 먹고 물도 잘 마셔요 똥도 잘 싸는데 오줌만 못 싸요 싸려고 자세를 잡는데 안나오는 것 같아요 신나거나 흥분하면 조금씩 지리기도 하는데 시원하게 못 싸더라구요... 산책을 가도 자세만 잡고 나오진 않아요 아파하는것같진 않고요 왜 이러는걸까요,"뇨기계는 다음과 같이 분류할 수 있습니다. - 신장 - 요관 - 방광 - 요도 이중에 선천적 기형이 있을 경우에는 소변을 원활하게 보기힘들 수도 있습니다 예전에 제가 봤던 케이스였는데, 어린 강아지가 계속 오줌을 지리는 것같고, 소변을 깔끔하게 처리하지 못하며 충분한 양을 보지못하는 것같다는 문제로 내원했던 케이스가 있었습니다. 위 환자는 CT 촬영후, 선천적 기형이 감별진단되어 수술적 교정을 해주었고, 현재 정상적인 생활이 가능하게되었습니다. 일단, 어린 강아지들은 심리적인 부분 / 환경적인 부분 / 배뇨습관 및 학습효과 등에의해  소변해결이 원활하지 못한 경우가 있습니다. 시간이 해결해주는 경우도 있으니 좀더 지켜봐 주세요. 하지만, 실금처럼 소변을 지리는 경우 방광염이 심한 경우, 소변냄새가 안좋은 경우는 좀더 적극적인 검사 및 처치가 필요할 수 있습니다. 큰 문제없이 빠르고 정확한 진단과 효과적인 처치로 근심이 해결될 수 있기를 기원합니다. 감사합니다. 안녕히 계세요.","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=335565744
",강아지/배뇨곤란/요로감염
12390,안녕하세요 11개월 포메라니안을 키우고 있습니다 다름이아니라 슬개골탈구때문에 질문을 하게되었는데요 갑자기 높게 점프하다가 갑자기 낑낑거려서 봤더 안녕하세요 11개월 포메라니안을 키우고 있습니다 다름이아니라 슬개골탈구때문에 질문을 하게되었는데요 갑자기 높게 점프하다가 갑자기 낑낑거려서 봤더니 처음에는 꽤 괜찮아서 안심을 했어요. 한 4시간후? 집에 돌아와보니 뒷다리를 엉거주춤 들고 다니더라고요 도와주세요ㅠ,"강아지 슬개골 탈구의 진단은 동물병원에서 간단하게 진행할 수 있습니다. 촉진으로 기수 판단을 하게 되며 엑스레이 촬영으로 관절염 유무, 대퇴골의 문제등을 함께 파악합니다. 동물병원 내원 후 검진받아보세요. 감사합니다. https://youtu.be/MgulKowN8Bc","https://kin.naver.com/qna/detail.naver?d1id=8&dirId=80511&docId=355811035
",강아지/슬개골탈구/통증
